Time,RotSpeed,RotThrust,GenPwr
0.000000000000000,12.100000000000000,98.060000000000002,5000.000000000000000
0.021500000000000,12.090000000000000,117.000000000000000,4932.000000000000000
0.043000000000000,12.070000000000000,151.900000000000006,4873.000000000000000
0.064600000000000,12.039999999999999,187.900000000000006,4827.000000000000000
0.086100000000000,11.990000000000000,210.900000000000006,4795.000000000000000
0.107600000000000,11.949999999999999,219.599999999999994,4777.000000000000000
0.129100000000000,11.920000000000000,223.099999999999994,4775.000000000000000
0.150700000000000,11.900000000000000,228.900000000000006,4786.000000000000000
0.172200000000000,11.880000000000001,245.800000000000011,4810.000000000000000
0.193700000000000,11.840000000000000,280.899999999999977,4836.000000000000000
0.215200000000000,11.810000000000000,336.199999999999989,4834.000000000000000
0.236700000000000,11.800000000000001,404.199999999999989,4836.000000000000000
0.258300000000000,11.820000000000000,474.800000000000011,4839.000000000000000
0.279800000000000,11.880000000000001,538.700000000000045,4869.000000000000000
0.301300000000000,11.960000000000001,588.500000000000000,4910.000000000000000
0.322800000000000,12.050000000000001,622.299999999999955,4960.000000000000000
0.344400000000000,12.100000000000000,643.100000000000023,5018.000000000000000
0.365900000000000,12.119999999999999,657.700000000000045,5080.000000000000000
0.387400000000000,12.119999999999999,673.299999999999955,5128.000000000000000
0.408900000000000,12.119999999999999,693.200000000000045,5137.000000000000000
0.430400000000000,12.119999999999999,714.299999999999955,5139.000000000000000
0.452000000000000,12.130000000000001,732.000000000000000,5134.000000000000000
0.473500000000000,12.119999999999999,742.100000000000023,5123.000000000000000
0.495000000000000,12.090000000000000,739.500000000000000,5105.000000000000000
0.516500000000000,12.029999999999999,724.000000000000000,5082.000000000000000
0.538100000000000,11.949999999999999,702.100000000000023,5052.000000000000000
0.559600000000000,11.890000000000001,682.000000000000000,5016.000000000000000
0.581100000000000,11.850000000000000,669.700000000000045,4976.000000000000000
0.602600000000000,11.840000000000000,667.899999999999977,4933.000000000000000
0.624100000000000,11.840000000000000,675.600000000000023,4891.000000000000000
0.645700000000000,11.840000000000000,687.200000000000045,4854.000000000000000
0.667200000000000,11.830000000000000,695.799999999999955,4823.000000000000000
0.688700000000000,11.800000000000001,696.899999999999977,4802.000000000000000
0.710200000000000,11.779999999999999,691.399999999999977,4791.000000000000000
0.731700000000000,11.760000000000000,684.700000000000045,4760.000000000000000
0.753300000000000,11.760000000000000,682.600000000000023,4727.000000000000000
0.774800000000000,11.770000000000000,688.700000000000045,4703.000000000000000
0.796300000000000,11.800000000000001,703.899999999999977,4689.000000000000000
0.817800000000000,11.830000000000000,725.000000000000000,4682.000000000000000
0.839400000000000,11.859999999999999,745.399999999999977,4682.000000000000000
